CustomerID,Age,Income,ExperienceYears,Gender,City,Education,RandomNoise,Purchased
10327,50.0,49166.229936343174,32.65229861953917,Male,Berlin,Bachelor,0.35427132721721566,0
10475,40.0,60504.64819113487,21.83269276702688,Female,Berlin,Bachelor,0.7780252431446532,0
10176,42.0,79470.87699374584,25.92816827960263,Male,New York,Master,0.9467337289233956,1
10426,47.0,53165.26200803927,25.268410293826143,Female,New York,High School,0.8030020719578371,1
10084,64.0,51465.14147823248,47.97563281801849,Male,London,Master,0.5464303160778473,0
10367,59.0,66898.47544321636,34.539829659188854,Female,Tokyo,Bachelor,0.5606782949389499,0
10075,32.0,37591.53584671515,15.898795453266532,Male,Berlin,High School,0.02519341395922936,1
10422,57.0,30793.559712555754,36.89402493657973,Female,New York,Bachelor,0.7665150495325846,1
10009,,62744.03145531537,6.1697542725390715,Female,London,High School,0.30394251225502733,0
10385,62.0,66372.60277883692,46.560246676340924,Female,Tokyo,,0.07569972730978747,0
10229,28.0,36386.545069376036,7.932436545731297,Female,London,High School,0.8384918338430248,0
10187,44.0,15471.18252896623,23.95684502757536,Male,New York,Bachelor,0.015394891691308477,1
10257,,33054.397180135726,28.62334721139318,Male,New York,,0.06400634660862092,1
10264,19.0,55567.188100569634,5.429621049177687,Male,Berlin,PhD,0.05617607734743901,1
10498,52.0,,36.124326030065774,Male,Berlin,PhD,0.2490087361090899,0
10125,39.0,57716.582510881235,27.48976416991638,Female,Tokyo,,0.3739210470128136,0
10209,54.0,37080.73698007604,33.954047256006604,Male,Tokyo,PhD,0.6132916848873791,0
10050,45.0,,26.895945337839656,Female,Tokyo,PhD,0.8275063198732212,0
10190,50.0,74674.51570251926,30.66144970035566,Male,Tokyo,,0.45025424614289034,1
10497,29.0,29969.83461934848,10.542590490858368,Female,London,Bachelor,0.844871347755229,0
10042,35.0,67371.66310250101,21.73871643719214,Female,New York,PhD,0.2965599122059307,1
10280,,68018.20883245918,8.912677175790604,Male,Berlin,Master,0.11043186341110267,0
10496,41.0,52665.51501399881,23.40062271434685,Male,London,PhD,0.8254156641239481,0
10158,,18988.36849940185,36.950603533875984,Male,New York,Master,0.07558361385406698,0
10290,46.0,62441.083717752335,30.98880045834142,Male,London,Bachelor,0.30779583168074565,0
10098,18.0,18141.564135352895,-1.4683183275546665,Female,Berlin,Master,0.2900455319624369,1
10192,61.0,58648.35444583649,41.64308104225277,Female,Tokyo,High School,0.3990353176424347,0
10409,50.0,59239.034104163955,32.95934580242761,Male,London,Bachelor,0.4642385197392249,1
10337,63.0,57072.025357039936,48.56109091668114,Male,London,Master,0.9598628027134553,0
10110,56.0,67691.60181081931,42.146476973112584,Female,Tokyo,Bachelor,0.5488586650773559,0
10163,45.0,35901.80320508967,24.924275790356266,Female,New York,Master,0.6236487782902661,0
10453,43.0,64740.36475918271,23.339235274876017,Male,London,Bachelor,0.5070596467387183,1
10459,45.0,50391.36575316251,23.9557298079214,Male,Berlin,PhD,0.6595107686407702,0
10045,31.0,59425.1826389642,12.154646173418477,Female,London,Bachelor,0.10251596406647445,0
10101,,52255.906797143114,28.540121977208102,Female,Berlin,Master,0.7966813971913723,1
10222,34.0,41114.09113641696,18.685579660083196,Female,Tokyo,,0.06252629574284574,0
10363,39.0,49185.577002232814,16.679847352217116,Male,Tokyo,High School,0.018124041045729733,0
10020,47.0,49686.47609053778,27.696511317703052,Female,Berlin,,0.3252951340230311,0
10202,20.0,322411.2538908968,6.510194905301452,Male,Berlin,High School,0.9145486638485589,1
10096,26.0,,15.580797277620865,Female,Berlin,PhD,0.15727320817971535,0
10474,54.0,37124.6332972818,33.88496443272477,Male,New York,High School,0.8149397285405392,1
10028,42.0,62381.245234820446,28.3409336530612,Female,New York,Master,0.7542482596820808,0
10430,45.0,49435.47946362727,26.115150965123917,Female,Berlin,Bachelor,0.6204737850519706,0
10002,32.0,47723.22357446625,16.50176646364671,Male,London,Bachelor,1.1634755366141114e-05,0
10259,59.0,71623.5293098685,40.88447459149788,Female,Berlin,Bachelor,0.2923831104121931,1
10447,56.0,35324.40833577452,33.89059106126277,Female,New York,PhD,0.20225418052453492,0
10178,50.0,39504.117380111216,32.58956350910441,Female,New York,,0.15482861259771985,0
10124,57.0,51804.434475678485,40.93645254342323,Male,London,PhD,0.056585656146715624,1
10181,30.0,46685.45600700165,16.32035164634842,Male,New York,,0.8829938248297731,1
10429,36.0,55987.04171528106,20.684773130833324,Male,Tokyo,Master,0.6711574733796887,0
10063,23.0,28888.043384351673,12.365900419732682,Female,Tokyo,High School,0.9785254683891406,0
10146,,,29.334401419920404,Male,New York,Bachelor,0.42272863689393225,0
10350,40.0,34818.434371097486,21.267530094128055,Female,Tokyo,Master,0.5325040664159818,0
10047,43.0,36541.18442771253,22.244044160547404,Male,Tokyo,PhD,0.5088905555910559,0
10153,56.0,,40.12506934189806,Female,Berlin,Bachelor,0.2874616648972501,1
10223,,37040.138454802756,38.90551540504591,Female,London,Master,0.45894051659682034,1
10378,43.0,49508.70094676002,20.831282599709212,Male,London,PhD,0.33362839583686565,0
10452,,53840.44601470813,16.03310244222932,Male,New York,High School,0.9078385138835341,0
10037,54.0,58927.3553815537,40.22804232055674,Female,London,Bachelor,0.5837727805141116,0
10186,25.0,45874.22454272534,7.384313244732368,Female,Tokyo,PhD,0.4081516908666981,0
10052,24.0,37617.54204811233,10.651501478442231,Male,Berlin,Master,0.7143266357349976,0
10046,,49816.29840729628,3.966648466897169,Female,Tokyo,High School,0.5138544642067677,0
10006,56.0,46878.16624464087,39.288854657397756,Female,London,PhD,0.9730781629723328,0
10481,27.0,,4.758856509285059,Male,London,Bachelor,0.4323462264033473,1
10313,63.0,35318.54426326539,39.005397946403676,Male,Tokyo,High School,0.6939495905101568,0
10396,51.0,60825.08096064853,33.539682453460436,Female,Berlin,Master,0.6483180074520956,0
10346,52.0,24613.03055427771,34.96407164635082,Female,New York,PhD,0.500112752076627,0
10188,26.0,27272.134067021718,10.521930646966172,Female,Berlin,Bachelor,0.5829260568042631,0
10279,41.0,45109.647017482384,17.7808586636657,Male,New York,Bachelor,0.6851343098744841,0
10147,56.0,19411.51733359849,43.64347120832177,Male,Berlin,High School,0.34652416795271823,0
10300,21.0,52727.99382587743,4.14580635669466,Male,London,High School,0.5533711897497718,0
10230,33.0,41348.43004147501,20.207891409495748,Female,New York,Master,0.8050903184956627,1
10491,,26446.629201643154,1.4251507409197142,Female,Tokyo,Master,0.8979191869576658,1
10091,32.0,,19.383673590553364,Male,Berlin,Bachelor,0.8000034817636814,0
10374,60.0,52971.271411517824,44.94529646097478,Male,Tokyo,Bachelor,0.8361177032072488,0
10324,50.0,23319.19626643582,30.128693117912583,Female,Tokyo,High School,0.1657481769652207,0
10314,47.0,43335.60109885833,31.748983024107446,Female,Tokyo,High School,0.22959816075396866,0
10168,45.0,35214.10930496684,23.24538172742867,Male,London,High School,0.2508930456911025,1
10349,49.0,43596.7839507887,32.36060290454194,Male,Tokyo,Bachelor,0.6314189212183764,1
10001,46.0,20718.68300716247,31.242342176663865,Female,Tokyo,Bachelor,0.7655467505158609,0
10155,32.0,49166.78451655072,12.307764107789815,Female,London,High School,0.9685373316998922,1
10097,41.0,41009.11031833967,21.40739368123904,Male,New York,Bachelor,0.30978785920909924,1
10162,39.0,55498.973691452724,16.423424487225784,Female,New York,PhD,0.5990445871503816,0
10357,20.0,75035.32287934089,6.127120439934858,Female,Tokyo,,0.2062521138361526,1
10309,,55004.931579304226,32.1558376574219,Female,New York,High School,0.6105467550154245,0
10015,20.0,59444.432628854185,2.0892684184872357,Male,Tokyo,Master,0.6630471918034224,1
10224,,50727.82441917241,26.148658145958006,Male,London,Bachelor,0.7327334747861651,0
10086,,50367.652613884144,24.469158317517852,Male,London,Master,0.0516687216579611,0
10081,33.0,43981.692921712456,13.836895320192047,Female,Tokyo,Master,0.23497340499595276,1
10299,50.0,84060.39286706594,38.23024395068252,Male,London,,0.3927307432714162,1
10175,45.0,32031.831611167272,28.343125680051944,Male,Berlin,Master,0.8660956336116915,1
10122,,33985.69355926108,29.920431577060242,Male,London,High School,0.6854438832219015,0
10169,45.0,,31.331293812219776,Male,London,High School,0.6760262880525475,1
10078,,48368.597773147136,26.642515603990184,Female,London,High School,0.703699779629051,0
10137,31.0,76330.11263664806,9.920454101766818,Male,Berlin,PhD,0.9803687409421851,0
10319,44.0,70334.56788207426,25.58123111553448,Male,Tokyo,Master,0.7324010490583791,0
10242,36.0,25586.86343175256,18.1140104345046,Male,Berlin,Bachelor,0.584448909757426,1
10292,63.0,53534.21837162849,40.33025430402075,Male,New York,Bachelor,0.952815017002506,0
10372,120.0,50208.939378694195,29.93554896446683,Male,London,Master,0.723443662354912,1
10483,49.0,76562.00953453264,28.28827707560563,Female,London,PhD,0.2595764492750492,0
10437,18.0,24347.474110150615,0.9294621306810825,Male,Berlin,High School,0.7587153211639207,0
10273,36.0,43511.627182705684,21.518187057778093,Male,New York,,0.16046261427122643,0
10132,31.0,73267.27963283785,14.823689529149618,Male,New York,Master,0.7509397983633183,0
10238,53.0,40060.643615812296,34.92693622321705,Female,Tokyo,Master,0.5214490241668801,1
10113,24.0,,6.440141059299968,Female,New York,Bachelor,0.3529585034523566,0
10277,41.0,81131.01197968159,14.454372138109774,Male,Berlin,Master,0.881690611843508,0
10288,52.0,54903.910606462436,34.23046567318077,Male,London,Bachelor,0.8285555979060814,0
10051,64.0,47794.13927746792,46.702644197609565,Female,New York,Master,0.6972093819096368,1
10048,19.0,51137.068372905895,-2.012422300256204,Female,New York,,0.36928077021554107,0
10164,,42291.9962399496,0.8632419509335065,Female,London,PhD,0.6485048201186882,0
10071,27.0,34962.05953043287,7.287761118751571,Male,Berlin,PhD,0.163035336931591,1
10348,38.0,47629.88152131516,24.841133807175943,Male,London,High School,0.8705269662693842,1
10368,19.0,45966.669641677545,-0.9168852430685066,Female,New York,Bachelor,0.6284264566145871,0
10251,57.0,50710.98006974621,43.7219602898701,Male,London,Master,0.24838360874320753,0
10334,45.0,57215.1384760507,27.603297140144903,Female,Berlin,High School,0.39103286912739865,1
10088,62.0,71767.15411692562,39.862042315956415,Male,Berlin,Master,0.7184539473225501,0
10339,52.0,70181.30069232467,30.57098526180855,Male,Tokyo,PhD,0.5568784431720959,0
10213,36.0,47144.91982874588,19.92252858380103,Female,New York,Master,0.0913914863317764,1
10129,52.0,69165.15232847763,38.732359839290424,Female,London,High School,0.6322821536376398,1
10165,59.0,34111.79717166573,41.73001834796808,Female,Tokyo,PhD,0.2674020278575413,0
10458,31.0,40627.72133456482,11.254957258154068,Male,Berlin,Bachelor,0.8218309465853593,0
10237,37.0,58150.402885699026,17.278899988184264,Male,Tokyo,Master,0.7379173933540254,1
10090,46.0,82297.73686267334,27.900619081378608,Female,Tokyo,PhD,0.17925561190779005,0
10406,32.0,44585.507512713804,14.31612651843788,Male,Tokyo,PhD,0.3725332737595508,1
10380,42.0,39307.313259842536,27.06771129602892,Male,Berlin,PhD,0.45129411302925493,0
10325,45.0,72440.66467233775,32.742094061600355,Female,Berlin,PhD,0.8908555349831467,0
10394,32.0,64035.17589721191,11.034226678547247,Female,New York,Bachelor,0.9680658120507589,0
10044,42.0,59361.79725578232,22.73943954871243,Female,London,Master,0.759005282521931,0
10144,59.0,65876.36730274382,45.69657208770302,Female,New York,PhD,0.7378849848346062,0
10495,37.0,59310.08146326017,18.072650607392497,Female,Tokyo,Bachelor,0.9961576734987788,1
10198,58.0,,37.09907157061236,Female,London,High School,0.008319942227192012,0
10136,43.0,,28.220895249579314,Male,London,Master,0.432018927594506,1
10408,54.0,,34.19589706814636,Male,Tokyo,PhD,0.36957419942677316,0
10433,43.0,52254.52642192817,25.836982486671406,Male,London,Bachelor,0.19497519990028922,0
10225,22.0,37535.748253834434,2.394294365318296,Male,Berlin,PhD,0.6067317247174364,1
10440,51.0,52562.981571919125,32.44413702336688,Male,Tokyo,High School,0.88912792394001,0
10019,61.0,59155.55398150197,41.613174133884876,Female,Berlin,Master,0.30293090564042924,0
10415,21.0,47226.46795335517,7.092421289921533,Female,Berlin,Master,0.6616842883998565,1
10446,33.0,52937.67882646522,13.3275246449765,Female,Berlin,Bachelor,0.2709426983163654,1
10493,49.0,,32.17995351818312,Male,New York,Master,0.3252906183617478,1
10069,,47600.922050548594,46.56704959332266,Male,London,PhD,0.49625875288236154,0
10065,21.0,46798.292724322295,1.407009134994547,Female,Tokyo,High School,0.7011698615902597,0
10472,,57399.76851321334,37.01771716051311,Female,London,Bachelor,0.26463502692535734,1
10236,,24958.920783179423,3.5685064641064987,Male,London,,0.742881493667939,1
10074,120.0,54840.778405071345,28.343330867157086,Female,Tokyo,Master,0.3843550385241349,0
10030,59.0,69582.18210731493,44.0955336184059,Male,Tokyo,Master,0.5906378339946378,1
10199,29.0,53051.954538008344,10.85686593157406,Female,London,High School,0.43358279263261434,0
10066,,,26.13057842072571,Male,London,High School,0.7270567616153901,0
10161,,60045.08823245058,2.789745701021542,Male,Tokyo,High School,0.09206698608247543,1
10115,25.0,68567.24467960192,4.549192987038292,Male,London,High School,0.3340499656687692,1
10361,49.0,45909.146453784946,31.0467371427444,Female,London,Master,0.5078050639587791,0
10393,40.0,76284.05665135435,21.704981119615752,Female,New York,Bachelor,0.5417609642675633,0
10183,20.0,61362.61565070957,7.402821298732447,Male,London,PhD,0.5875858711094019,0
10116,29.0,,12.106019926618703,Female,Tokyo,Master,0.7326990505902804,0
10326,64.0,59815.484845310864,45.42795279770996,Female,London,Master,0.24153684170168177,0
10381,41.0,51596.453415378455,30.319257219017818,Female,New York,High School,0.1834421964034345,1
10010,28.0,55355.23228947571,6.756830378775213,Male,London,High School,0.2304166621173499,1
10217,49.0,78641.24960705196,33.77390104873831,Male,New York,Bachelor,0.013745554011345251,0
10004,,54214.87801602549,6.789502865624059,Female,London,,0.5225101810855884,1
10375,56.0,47834.593821140865,37.02550584947413,Male,Berlin,High School,0.8213883629006943,0
10258,47.0,57947.06266872924,32.236042500293884,Female,Berlin,Bachelor,0.8247432373470076,0
10034,64.0,54862.49528732663,46.246851967826274,Male,Berlin,PhD,0.7093208284726096,1
10172,37.0,48394.544600681635,20.02817603913311,Female,Berlin,High School,0.3129073942136482,0
10127,52.0,33130.36862243196,34.65745098299182,Male,Berlin,Bachelor,0.6417343972985582,1
10335,47.0,53358.26036418697,32.15196318802283,Female,New York,PhD,0.23420337092633414,1
10373,,49638.12369334995,14.757307416032926,Female,Berlin,PhD,0.5356565993475786,0
10039,38.0,81385.8091352819,18.911484318681023,Male,London,,0.042422298206891695,0
10056,52.0,37666.69406650353,33.8516088710427,Female,London,PhD,0.7289810616558164,0
10352,,62347.55875942872,5.568411466773922,Female,Berlin,Bachelor,0.6056378893234114,0
10457,46.0,30806.345498964478,27.389258919692914,Female,London,PhD,0.38279876443638783,0
10119,40.0,50704.70890647113,25.835355587821894,Male,Berlin,,0.7837598424841072,1
10494,44.0,48883.498563499306,26.576147349470094,Male,New York,High School,0.9009608956904679,0
10267,22.0,47664.84146911881,5.187410600312227,Male,New York,Master,0.10539321810780522,1
10180,44.0,48315.07925463755,25.73079291713832,Female,London,High School,0.7365352283347926,0
10312,39.0,45951.87597059943,21.235905570948272,Male,London,High School,0.17925325573928075,0
10296,33.0,55077.44611241621,13.954043596776422,Female,New York,PhD,0.9411208125336735,1
10012,53.0,63493.99813149876,34.88133453843003,Male,London,PhD,0.7293447940879964,0
10038,24.0,37726.689751497914,12.896694370857752,Female,New York,Bachelor,0.9522217856975946,0
10102,28.0,55126.339636657394,11.751784555977892,Female,Tokyo,,0.250467898792499,0
10083,35.0,50188.88601172692,18.003370369961075,Male,Tokyo,Bachelor,0.8171281420155851,0
10068,43.0,62864.89434803029,23.087838618080447,Male,London,Bachelor,0.9470906671085191,0
10215,61.0,29258.00403553496,44.717748344068475,Male,London,PhD,0.8774700466544819,0
10395,45.0,69073.32642491237,23.689232048352686,Male,Tokyo,Master,0.06656472791422285,0
10441,49.0,47240.24995470981,30.61053790079972,Female,Berlin,Bachelor,0.5788067545119405,1
10443,57.0,55213.72558042507,38.558993995114534,Male,Berlin,High School,0.15647671600360058,1
10226,51.0,54056.85238669758,36.952182196902974,Female,New York,High School,0.6728716685980798,0
10322,38.0,38393.1620134464,21.83832171518771,Female,Tokyo,High School,0.08355433751068975,1
10438,,29777.218668414305,1.9013306427962955,Male,Tokyo,Master,0.5971553059903019,1
10106,52.0,36523.77992977463,36.46144654359209,Female,Berlin,,0.9060870604812605,1
10366,44.0,77734.34142418018,23.025822951631078,Male,Tokyo,Bachelor,0.4742550209769536,0
10021,,51759.91074963173,36.07248362959408,Female,London,Master,0.7126213330985128,0
10473,47.0,52772.54185542311,30.257057028098135,Female,London,Master,0.6619689447938686,0
